x_m,y_m,pressure_Pa,wall_shear_Pa,x_wall_shear_Pa,y_wall_shear_Pa,cp_manual,side
0.001500000013038516,-0.4287855923175812,-433.53271484375,0.033488500863313675,0.0,-0.033488500863313675,-0.7581155654410525,back_downstream
0.001500000013038516,-0.43028485774993896,-433.5386962890625,0.033611755818128586,0.0,-0.033611755818128586,-0.7581260251517963,back_downstream
0.001500000013038516,-0.43178409337997437,-433.5447082519531,0.03373514860868454,0.0,-0.03373514860868454,-0.7581365382284112,back_downstream
0.001500000013038516,-0.43328335881233215,-433.55072021484375,0.033858656883239746,0.0,-0.033858656883239746,-0.7581470513050261,back_downstream
0.001500000013038516,-0.43478259444236755,-433.5567626953125,0.033982280641794205,0.0,-0.033982280641794205,-0.7581576177475122,back_downstream
0.001500000013038516,-0.43628185987472534,-433.5628662109375,0.03410601243376732,0.0,-0.03410601243376732,-0.7581682909217407,back_downstream
0.001500000013038516,-0.43778109550476074,-433.5689392089844,0.03422985598444939,0.0,-0.03422985598444939,-0.7581789107300978,back_downstream
0.001500000013038516,-0.43928036093711853,-433.5750732421875,0.03435381129384041,0.0,-0.03435381129384041,-0.7581896372701974,back_downstream
0.001500000013038516,-0.44077959656715393,-433.58123779296875,0.03447788208723068,0.0,-0.03447788208723068,-0.758200417176168,back_downstream
0.001500000013038516,-0.4422788619995117,-433.58740234375,0.03460206836462021,0.0,-0.03460206836462021,-0.7582111970821387,back_downstream
0.001500000013038516,-0.4437780976295471,-433.5935974121094,0.034726373851299286,0.0,-0.034726373851299286,-0.7582220303539805,back_downstream
0.001500000013038516,-0.4452773630619049,-433.5998229980469,0.03485077992081642,0.0,-0.03485077992081642,-0.7582329169916934,back_downstream
0.001500000013038516,-0.4467765986919403,-433.6060791015625,0.03497527912259102,0.0,-0.03497527912259102,-0.7582438569952775,back_downstream
0.001500000013038516,-0.4482758641242981,-433.61236572265625,0.035099856555461884,0.0,-0.035099856555461884,-0.7582548503647327,back_downstream
0.001500000013038516,-0.4497750997543335,-433.6186828613281,0.035224549472332,0.0,-0.035224549472332,-0.7582658971000591,back_downstream
0.001500000013038516,-0.4512743651866913,-433.625,0.03534933924674988,0.0,-0.03534933924674988,-0.7582769438353855,back_downstream
0.001500000013038516,-0.4527736008167267,-433.63134765625,0.03547424450516701,0.0,-0.03547424450516701,-0.7582880439365829,back_downstream
0.001500000013038516,-0.4542728662490845,-433.6377258300781,0.03559926897287369,0.0,-0.03559926897287369,-0.7582991974036516,back_downstream
0.001500000013038516,-0.4557721018791199,-433.6441345214844,0.03572441637516022,0.0,-0.03572441637516022,-0.7583104042365914,back_downstream
0.001500000013038516,-0.45727136731147766,-433.65057373046875,0.03584974259138107,0.0,-0.03584974259138107,-0.7583216644354023,back_downstream
0.001500000013038516,-0.45877060294151306,-433.6570129394531,0.035975199192762375,0.0,-0.035975199192762375,-0.7583329246342132,back_downstream
0.001500000013038516,-0.46026986837387085,-433.66351318359375,0.03610076755285263,0.0,-0.03610076755285263,-0.7583442915647665,back_downstream
0.001500000013038516,-0.46176910400390625,-433.6700134277344,0.036226432770490646,0.0,-0.036226432770490646,-0.7583556584953196,back_downstream
0.001500000013038516,-0.46326836943626404,-433.6765441894531,0.03635219484567642,0.0,-0.03635219484567642,-0.758367078791744,back_downstream
0.001500000013038516,-0.46476760506629944,-433.68310546875,0.036478083580732346,0.0,-0.036478083580732346,-0.7583785524540395,back_downstream
0.001500000013038516,-0.4662668704986572,-433.689697265625,0.0366041362285614,0.0,-0.0366041362285614,-0.7583900794822062,back_downstream
0.001500000013038516,-0.4677661061286926,-433.6963195800781,0.0367303341627121,0.0,-0.0367303341627121,-0.7584016598762439,back_downstream
0.001500000013038516,-0.4692653715610504,-433.70294189453125,0.036856669932603836,0.0,-0.036856669932603836,-0.7584132402702817,back_downstream
0.001500000013038516,-0.4707646071910858,-433.7096252441406,0.036983150988817215,0.0,-0.036983150988817215,-0.7584249273960617,back_downstream
0.001500000013038516,-0.4722638726234436,-433.71630859375,0.03710974380373955,0.0,-0.03710974380373955,-0.7584366145218419,back_downstream
0.001500000013038516,-0.473763108253479,-433.7230224609375,0.037236448377370834,0.0,-0.037236448377370834,-0.7584483550134931,back_downstream
0.001500000013038516,-0.4752623736858368,-433.7297668457031,0.03736327216029167,0.0,-0.03736327216029167,-0.7584601488710154,back_downstream
0.001500000013038516,-0.4767616093158722,-433.7365417480469,0.037490248680114746,0.0,-0.037490248680114746,-0.7584719960944089,back_downstream
0.001500000013038516,-0.47826087474823,-433.74334716796875,0.03761741518974304,0.0,-0.03761741518974304,-0.7584838966836736,back_downstream
0.001500000013038516,-0.4797601103782654,-433.75018310546875,0.03774474561214447,0.0,-0.03774474561214447,-0.7584958506388093,back_downstream
0.001500000013038516,-0.48125937581062317,-433.75701904296875,0.03787221759557724,0.0,-0.03787221759557724,-0.7585078045939451,back_downstream
